genesymbol,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,workflow
Tyrobp,0,10.955490208776162,0.353,0.001,0,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
C1qb,0,11.763047770772422,0.345,0.001,0,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Fcrls,0,10.542342909624756,0.336,0.002,0,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
C1qc,0,11.364129936856855,0.328,0.001,0,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Ctss,0,10.660179399918611,0.328,0.002,0,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Spi1,0,9.216231241744543,0.319,0.002,0,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
C1qa,0,11.41806874396766,0.319,0.002,0,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Crybb1,0,10.321316853317883,0.319,0.002,0,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Cd300c2,0,10.218051677368912,0.293,0,0,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Aif1,0,12.949092437578011,0.293,0,0,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Trem2,0,10.72572817717424,0.293,0.001,0,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Rac2,0,9.247316271874109,0.284,0.001,0,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Csf1r,0,11.053606605241743,0.276,0.001,0,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Cd53,0,9.457239341248338,0.267,0.001,0,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Ccl3,0,12.064921918469578,0.267,0.001,0,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Apbb1ip,0,11.015234794369226,0.259,0,0,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Cd86,0,11.457239341248338,0.25,0,0,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Ighm,0,9.679631762584783,0.241,0,0,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Ltc4s,2.5325e-303,8.959739681777522,0.276,0.001,5.09206093e-299,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Ccl4,2.493435334e-298,12.364129936856855,0.267,0.001,5.013550425302e-295,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Fcgr3,1.1463808508800001e-296,8.980801297305351,0.302,0.002,2.305027976859806e-292,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Pld4,2.1472128545157e-294,9.516133030301908,0.259,0.001,4.317400886574716e-292,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Evi2a,1.4617140042749489e-291,8.852098958589552,0.25,0.001,2.9390683483956397e-291,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Cyth4,3.8368470320698474e-289,8.022023960031865,0.284,0.002,7.714748327382842e-285,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Cryba4,2.1504630648711037e-286,10.139063381222083,0.216,0,4.323936084536329e-282,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Pik3ap1,2.200574609985565e-286,9.87227684052718,0.216,0,4.424695368297975e-282,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Siglech,1.7267286465876775e-284,10.042201841969494,0.207,0,3.4719332896938427e-280,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
C3ar1,2.497564561634944e-283,10.803014178090068,0.198,0,5.0218530640793805e-279,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Mpeg1,4.553439955558662e-283,11.87227684052718,0.19,0,9.1556017186418e-279,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Fcer1g,7.718248976395135e-283,9.94266616841858,0.328,0.004,1.5519083216837694e-278,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Adgre1,1.9693004516303324e-279,9.59109508798313,0.224,0.001,3.95967241809311e-275,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Lyz2,5.413846434241434e-267,12.00450113278427,0.216,0.001,1.0885621025329252e-262,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Ikzf1,7.813731845113887e-267,9.194204935414543,0.216,0.001,1.5711070620970492e-262,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Cd52,1.0539323857024029e-263,9.63781158689016,0.207,0.001,2.1191418479318217e-259,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Laptm5,2.7972788707577516e-255,8.29122938980941,0.319,0.005,5.6244886254326106e-251,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Ptprc,1.1791070066292383e-244,11.229828845145263,0.164,0,2.3708304582294094e-240,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Psmb8,1.752193285561112e-237,7.3083759553338545,0.25,0.002,3.5231350392777266e-233,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Gmfg,5.665998765584133e-237,6.720273747082132,0.31,0.005,1.1392623717960016e-232,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Rgs1,1.2510341511621204e-233,10.696705275943728,0.172,0,2.5154543677416762e-229,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Mir142hg,7.408815200215028e-232,11.364129936856855,0.155,0,1.4896904723072355e-227,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Ptgs1,2.864373298794596e-206,10.916670959885636,0.138,0,5.759395391886291e-202,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Cd180,3.6350963090137677e-206,8.48371155260953,0.19,0.001,7.309088148533982e-202,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Cfh,2.8494717781665312e-199,8.222774087611313,0.19,0.001,5.7294329043594455e-195,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Runx1,6.811237400211157e-199,9.06093840455108,0.216,0.002,1.369535504060457e-194,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Cd84,1.7633720950045428e-193,10.916670959885636,0.129,0,3.5456122714256345e-189,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Ly86,7.220499718955792e-193,8.888578652856282,0.302,0.007,1.451825878490441e-188,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Ptpn6,3.0332908232426992e-186,7.434155728135296,0.224,0.003,6.099037858294095e-182,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Myo1f,1.5244983636460304e-185,8.730257835654754,0.147,0,3.065308859783073e-181,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Anxa3,1.5785488015651017e-184,4.773873136466187,0.371,0.012,3.17398807530695e-180,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Hcls1,6.905933195071816e-183,8.679631762584787,0.138,0,1.3885759875330904e-178,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Vsir,8.991400978632725e-182,6.671978190041351,0.224,0.003,1.8079009947736823e-177,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Fcgr1,3.659136470333983e-181,9.516133030301908,0.129,0,7.357425700900542e-177,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Tnfaip8l2,1.0786106466541682e-180,10.120204353970768,0.121,0,2.168762427227536e-176,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Tnfrsf1b,1.4550307455382978e-176,6.872276840527182,0.198,0.002,2.9256303200538546e-172,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Blnk,1.9152681941991396e-168,10.042201841969494,0.121,0,3.851029758076209e-164,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Rhoh,1.9621239548969373e-168,9.679631762584789,0.121,0,3.945242636111271e-164,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Ccl9,2.010044774479104e-168,10.29854159522928,0.121,0,4.041597028045134e-164,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Plcg2,6.559307555548338e-168,10.194204935414543,0.112,0,1.3188799701941044e-163,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Bin2,6.559808795313329e-168,10.120204353970768,0.112,0,1.318980754473651e-163,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Itgam,6.559913898840008e-168,10.26459426330594,0.112,0,1.3190018876397606e-163,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
P2ry13,6.560083684903713e-168,10.395838796584195,0.112,0,1.3190360265235896e-163,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Tagap,6.560107940412551e-168,10.45723934124834,0.112,0,1.3190409035787516e-163,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Bcl2a1b,6.560471783867999e-168,11.264594263305945,0.112,0,1.3191140615823386e-163,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Arhgap45,2.1868386934085214e-167,6.649884419190733,0.198,0.003,4.397076560836513e-163,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Unc93b1,4.5953320508036025e-158,6.793205269535982,0.31,0.01,9.239834154550803e-154,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Gna15,1.1653965861157503e-157,8.374777181056366,0.121,0,2.343262915702939e-153,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Dock2,2.5579636390384173e-157,7.346208028859595,0.19,0.003,5.143297489014546e-153,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Il10ra,3.966748159640596e-155,9.87227684052718,0.103,0,7.975940524589347e-151,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Vav1,3.9671343333961794e-155,10.120204353970768,0.103,0,7.976717004159699e-151,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Ccr5,3.967403210611678e-155,10.572716558668274,0.103,0,7.9772576355769e-151,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Ccl6,3.967403210611678e-155,11.264594263305945,0.103,0,7.9772576355769e-151,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Il1a,3.967510766578257e-155,11.364129936856855,0.103,0,7.9774738983589e-151,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Gpr183,3.5549991207929303e-154,7.965386244918663,0.172,0.002,7.148036732178345e-150,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Rbm47,3.2665990011617625e-153,7.602669780769901,0.19,0.003,6.568150611635956e-149,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Gpr34,5.262667377743473e-153,7.546048608206194,0.25,0.006,1.0581645296428803e-148,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Selenop,3.21676086324316e-147,5.980171581682335,0.388,0.018,6.467941067723021e-143,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Selplg,6.900059445350749e-147,6.872276840527182,0.181,0.003,1.3873949526766751e-142,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Hck,5.53752782727786e-143,9.042201841969494,0.103,0,1.113430720230759e-138,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Ptpn18,1.0776006310150691e-142,6.048126675926599,0.302,0.01,2.1667315887819996e-138,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Xlr,2.38683350984638e-142,9.572716558668274,0.095,0,4.799206138248115e-138,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Arhgap30,2.3869629042699886e-142,9.679631762584789,0.095,0,4.799466311615665e-138,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Gngt2,1.069987157713374e-141,6.04915460261126,0.19,0.003,2.1514231780142807e-137,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Cd300a,1.0641035852458694e-138,6.992571074244893,0.19,0.003,2.13959307885387e-134,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Nckap1l,7.679595199234525e-136,8.194204935414545,0.112,0,1.5441362067100857e-131,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Arhgap25,1.1617832472125114e-133,6.310397952919066,0.207,0.004,2.3359975751701965e-129,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
P2ry12,3.2727585236037892e-133,7.324484132396566,0.302,0.012,6.580535563410139e-129,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Tgfb1,3.4284672081904848e-133,4.398345652194769,0.328,0.014,6.893619015508607e-129,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Fli1,8.732911060071607e-132,4.4293333446784535,0.276,0.009,1.7559264268485984e-127,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
P2ry6,5.146427904019412e-131,6.042201841969494,0.207,0.005,1.0347922586611831e-126,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Cd33,2.7539791706949813e-130,8.95973968177752,0.095,0,5.5374259185164e-126,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Irf5,1.430049903572009e-129,9.572716558668274,0.086,0,2.875401341112239e-125,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Dock8,2.193481114901508e-129,6.357703667697423,0.172,0.003,4.4104324777324623e-125,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Srgn,3.2671259438380635e-125,5.996903495040927,0.233,0.007,6.569210135275195e-121,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Lair1,2.799404810393943e-122,5.929992338383468,0.233,0.007,5.628763252259102e-118,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Tmem119,7.389039159057945e-120,6.689412783377371,0.164,0.003,1.4857141037117812e-115,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Adrb2,7.779990588468626e-120,6.706266889088251,0.164,0.003,1.564322707623387e-115,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Csf3r,1.2967942066000283e-117,9.194204935414543,0.086,0,2.607464111210677e-113,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Lrrc25,8.537465425562936e-117,9.45723934124834,0.078,0,1.7166281731179399e-112,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Psmb9,8.537654716308147e-117,9.572716558668274,0.078,0,1.716666233808079e-112,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Cd14,8.537696781484276e-117,10.120204353970768,0.078,0,1.7166746918530434e-112,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Ccl2,2.897227791483048e-116,9.79352272911277,0.138,0.002,5.825455920334966e-112,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Atf3,9.558254514845395e-115,6.613629751934327,0.345,0.019,1.921878235299964e-110,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Ncf1,1.6385900406492943e-111,6.11620242341327,0.198,0.005,3.294712994733536e-107,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Fes,3.375924420594082e-109,5.3577036676974235,0.198,0.005,6.78797123248852e-105,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Ncf2,5.518999502595999e-109,5.903641011436516,0.284,0.013,1.1097052299869775e-104,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Fermt3,5.1638998028137137e-107,5.135311246360976,0.302,0.015,1.0383053333517535e-102,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Ctsh,4.194244944736453e-104,4.722251396522574,0.25,0.01,8.433368310381587e-100,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Lrmp,5.084690669876846e-104,9.042201841969494,0.069,0,1.0223787529921375e-99,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Casp1,5.084690669876846e-104,9.042201841969494,0.069,0,1.0223787529921375e-99,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Clec5a,5.0848660287962424e-104,9.194204935414543,0.069,0,1.0224140124100605e-99,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Rasal3,5.0848660287962424e-104,9.194204935414543,0.069,0,1.0224140124100605e-99,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Gm2629,5.0848660287962424e-104,9.194204935414543,0.069,0,1.0224140124100605e-99,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Ms4a6b,5.0848660287962424e-104,9.45723934124834,0.069,0,1.0224140124100605e-99,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Tnfrsf13b,5.0849912888505264e-104,9.33170845916448,0.069,0,1.0224391984491753e-99,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Osm,5.084997551931673e-104,10.042201841969494,0.069,0,1.0224404577669016e-99,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Tlr2,5.08508523591131e-104,9.87227684052718,0.069,0,1.0224580883846871e-99,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
C5ar1,5.08508523591131e-104,9.7791674361357,0.069,0,1.0224580883846871e-99,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Ccl12,5.08508523591131e-104,9.87227684052718,0.069,0,1.0224580883846871e-99,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Vamp8,1.0938193034871469e-103,5.022519476107794,0.328,0.019,2.1993424735216058e-99,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Inpp5d,1.7390480789450068e-103,6.938078898922928,0.224,0.008,3.4967039723347256e-99,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Lyl1,2.1956002430482396e-100,5.18777866625511,0.198,0.006,4.414693408697094e-96,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Fgd2,4.848686088948922e-96,5.654685405454555,0.198,0.007,9.7492531190496e-92,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Cd37,6.035280355965718e-96,5.5581682500991185,0.198,0.007,1.2135138211740269e-91,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Lcp1,3.3923318833715755e-93,5.1292494935737745,0.241,0.011,6.820961717895227e-89,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Rab7b,3.026514049106474e-91,9.194204935414543,0.06,0,6.085411798538387e-87,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Folr2,3.026514049106474e-91,9.042201841969494,0.06,0,6.085411798538387e-87,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Arhgdib,5.579052328040137e-90,4.993028999987791,0.31,0.02,1.1217800515990303e-85,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Lgals9,1.590522338291598e-87,5.275036010027588,0.181,0.006,3.1980632656029164e-83,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Slc15a3,1.9694107346375824e-86,5.644866344424109,0.19,0.007,3.959894164135786e-82,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Stab1,2.9617247815448245e-86,5.341762123828402,0.198,0.008,5.95514001825218e-82,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Abi3,1.144057938339655e-85,7.194204935414545,0.086,0.001,2.3003572966195437e-81,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Olfml3,5.465141812504027e-84,5.946915641419938,0.267,0.016,1.0988760642401846e-79,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Cd68,2.345250941745405e-83,5.766343395778117,0.267,0.016,4.715596068567485e-79,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Cd83,4.4266048305053695e-83,7.582020965958364,0.233,0.012,8.900574332697148e-79,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Cd74,5.954616040639951e-83,8.287314339806025,0.069,0,1.1972946472914752e-78,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Mrc1,6.037221166712896e-83,8.194204935414545,0.069,0,1.2139040599909623e-78,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Hpgd,1.9536315513831188e-81,5.242645290472296,0.216,0.01,3.928166960366037e-77,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Kcnk13,4.243956918140892e-81,5.779167436135699,0.181,0.007,8.533324175305891e-77,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Rgs10,1.9464871080993787e-80,6.480230983874566,0.302,0.022,3.913801628255421e-76,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Ccl7,9.975773574115764e-80,9.679631762584789,0.06,0,2.0058287925474568e-75,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Tnf,1.02815025627994e-79,9.120204353970768,0.06,0,2.0673017203020755e-75,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Pilra,1.0359252346416856e-79,8.042201841969494,0.06,0,2.0829348692940368e-75,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Ptafr,1.0437519839051472e-79,7.872276840527181,0.06,0,2.098672114038079e-75,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Cd79b,1.8044343470759422e-78,8.679631762584787,0.052,0,3.6281761416655966e-74,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Ms4a6d,1.8044343470759422e-78,8.679631762584787,0.052,0,3.6281761416655966e-74,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Bank1,1.8044676883770783e-78,8.872276840527181,0.052,0,3.6282431810197905e-74,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Themis2,1.8044676883770783e-78,8.872276840527181,0.052,0,3.6282431810197905e-74,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Tnni2,1.8044676883770783e-78,8.872276840527181,0.052,0,3.6282431810197905e-74,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Wdfy4,1.8044676883770783e-78,8.872276840527181,0.052,0,3.6282431810197905e-74,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Tlr7,1.8044876934405055e-78,9.042201841969494,0.052,0,3.6282834052008244e-74,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Apoc1,1.8044899162389152e-78,9.194204935414543,0.052,0,3.628287874581587e-74,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Slc11a1,1.8045010302711982e-78,9.33170845916448,0.052,0,3.628310221566297e-74,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Ccrl2,1.6307997045802648e-76,5.488948200975676,0.164,0.006,3.2790489659995386e-72,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Irf8,8.134693564068651e-76,5.484006250811123,0.224,0.012,1.6356428349272838e-71,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Slc40a1,1.952657748908846e-74,3.03205728456395,0.19,0.008,3.926208935731018e-70,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Hfe,5.515717346679895e-74,5.147911283140608,0.155,0.005,1.1090452868969266e-69,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Slco2b1,4.127709552489105e-73,4.304287418409738,0.198,0.009,8.299585597189845e-69,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Tmem37,2.529275261267293e-71,4.805162644668644,0.147,0.005,5.085613767830146e-67,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Susd3,9.492729890732942e-71,7.746745958443324,0.06,0,1.9087031991296728e-66,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
F11r,1.9966397547981644e-67,3.893650491319749,0.241,0.016,4.014643554972669e-63,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Gpr157,3.580354746544422e-67,8.45723934124834,0.052,0,7.19901928887687e-63,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Traf3ip3,3.660568861765495e-67,7.679631762584786,0.052,0,7.360305810351881e-63,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
2010013B24Rik,3.660568861765495e-67,7.679631762584786,0.052,0,7.360305810351881e-63,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Rasgrp3,7.603563321875975e-67,4.651886772101882,0.19,0.01,1.5288484771296025e-62,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Hlx,2.2996425412671496e-66,4.68464983735141,0.129,0.004,4.623891257725857e-62,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Il6ra,3.7005351572477345e-66,5.146451803966175,0.155,0.006,7.440666040678019e-62,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Cd48,1.0817060394858948e-65,8.45723934124834,0.043,0,2.174986333594289e-61,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Capn3,1.0817060394858948e-65,8.45723934124834,0.043,0,2.174986333594289e-61,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Abcg3,1.0817060394858948e-65,8.45723934124834,0.043,0,2.174986333594289e-61,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
Slfn2,1.0817060394858948e-65,8.45723934124834,0.043,0,2.174986333594289e-61,15,seurat_posthocfilt_threshold_doubletfinder_soupx_tenx_10xmousebrain
