genesymbol,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,workflow
Wnt10a,1.8617300840397763e-214,10.12204077061426,0.144,0,3.738167835743466e-210,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Lhx9,1.4708567092893063e-186,4.745186465223302,0.794,0.06,2.953333186581998e-182,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Rmst,1.3209705618540872e-178,4.358753898292092,0.948,0.096,2.652376791146822e-174,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Prox1,7.48977922142019e-172,4.648569478696607,0.763,0.059,1.5038727698689602e-167,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Tmem132c,1.880199593262845e-171,4.159221524109032,0.67,0.043,3.775252763312466e-167,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Synpr,1.1955049677196977e-153,4.418025598249339,0.835,0.083,2.4004544246843815e-149,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Rerg,5.636574080129149e-151,4.071650489820845,0.691,0.053,1.1317677095491319e-146,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Prox1os,1.4310044361109947e-146,5.199577371085279,0.402,0.017,2.873313807267266e-142,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Shisal2b,3.431381058303278e-142,5.314685848556653,0.258,0.006,6.889870026967151e-138,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Tac2,7.240118095101638e-142,5.114047979860727,0.443,0.022,1.453743312315458e-137,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
E330013P04Rik,4.7185619689152385e-141,3.8757297223715903,0.536,0.032,9.474400577384907e-137,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Insc,1.2204955972623443e-123,5.574552975311764,0.227,0.005,2.450633109743061e-119,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Tesc,4.032211316635291e-110,4.203538884635451,0.454,0.03,8.096277102671999e-106,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Wnt5a,8.448640047289426e-102,3.4924729677719366,0.701,0.083,1.6964024350952437e-97,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Lef1,3.6999058897282745e-100,3.2246808127438618,0.742,0.094,7.429041035985403e-96,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Nhlh2,3.0262163103197737e-99,3.1158885436326624,0.608,0.063,6.076339729491074e-95,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Mndal,4.109602884622785e-99,3.6980144881081594,0.557,0.052,8.251671632034092e-95,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Thsd7b,5.052263620158322e-98,3.617279152128571,0.608,0.064,1.0144440122915896e-93,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Stat3,7.093259975943329e-96,3.4375425963421877,0.845,0.14,1.4242556705696607e-91,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Dusp14,1.9461490302173636e-93,3.2327878361217968,0.876,0.157,3.907672637773445e-89,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Gm5087,1.0690006286276551e-92,3.467815607455988,0.67,0.084,2.146446362221468e-88,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Mfap4,5.2946562082095e-92,4.254310645516817,0.948,0.218,1.0631140200463852e-87,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Btbd17,2.830964159159913e-90,3.0811810043909515,0.907,0.17,5.684292935177188e-86,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Slc1a2,3.537182902080806e-88,3.266297379721036,0.918,0.189,7.102309549088052e-84,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Rdh5,1.411584780392228e-86,3.719942327042912,0.474,0.043,2.834321080549554e-82,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Gm29398,3.222254853756467e-81,4.279280512425455,0.33,0.021,6.469965520857612e-77,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Nhlh1,1.0642042582241015e-79,3.912587404985308,0.381,0.03,2.136815730088174e-75,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Abcb9,1.1594928018149354e-79,3.5674519189366207,0.598,0.077,2.328145596764209e-75,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Thrsp,3.180545247568068e-79,2.8729455557383377,0.557,0.064,6.386216802591922e-75,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Adamts19,4.576426520461369e-78,4.368020012268322,0.371,0.029,9.189006810434382e-74,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Gldc,1.111736934783071e-75,2.984537246864323,0.763,0.134,2.232256591350929e-71,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
2700046A07Rik,2.6342218803958136e-74,4.3444331919507055,0.268,0.015,5.289254113646755e-70,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Klhdc8a,5.001957931154975e-72,3.892306373936642,0.454,0.048,1.0043431329966074e-67,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Adra2c,5.019927087581716e-72,3.190506437335924,0.557,0.071,1.0079511599155328e-67,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Ifi203,3.5953621391569245e-71,4.370299823767653,0.34,0.027,7.219127639213191e-67,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Emx2,1.1634246261314287e-70,2.8463765156323655,0.918,0.239,2.3360403068092963e-66,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Sp5,1.333922334448166e-70,4.52212792842713,0.268,0.016,2.678382655338473e-66,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Apcdd1,1.4715292659256365e-69,2.6505794631157613,0.701,0.123,2.9546836130520857e-65,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Tspan4,3.7045155948747766e-69,3.740497819429673,0.577,0.084,7.438296862949065e-65,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Necab3,3.589657522476889e-67,3.267891637077713,0.68,0.12,7.207673339381346e-63,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Tph1,1.199944841212208e-65,5.122040770614259,0.165,0.006,2.4093692466699926e-61,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Lao1,1.267788946924941e-65,4.707003271335415,0.175,0.007,2.5455934265305887e-61,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Dach1,7.224943933669519e-65,2.5002056338516834,0.794,0.163,1.4506964924415028e-60,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Eomes,5.210573724589812e-63,2.06321221598996,0.856,0.176,1.0462310981603883e-58,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Emx2os,8.070272485348021e-63,2.9288459898490986,0.577,0.086,1.6204300123330292e-58,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Dpf3,1.395942199078547e-62,3.5240221170676556,0.66,0.122,2.8029123415298143e-58,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Rgs13,1.4298436178783207e-62,4.167844460227383,0.237,0.014,2.87098300033788e-58,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Shc2,2.2804408910882625e-62,2.736309640847448,0.742,0.15,4.578897265216122e-58,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Zfpm2,1.5052801736387713e-61,3.3988157325568635,0.928,0.321,3.0224520606492887e-57,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Tprn,4.255486743715847e-61,3.473884443405908,0.464,0.058,8.544591832707048e-57,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Tmem132cos,4.496796587975217e-61,4.785005783336688,0.165,0.007,9.029117868995439e-57,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Gm29521,9.537367323527799e-60,3.639926677484852,0.412,0.047,1.9150079848911462e-55,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Frem1,6.860537147322948e-59,4.161569134800896,0.258,0.018,1.3775272538109744e-54,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Chd7,1.3327356287365475e-58,2.6701375829111846,1,0.403,2.6759998689401135e-54,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Neurod1,5.580636541380784e-58,3.3357474640844837,0.845,0.282,1.1205360111438475e-53,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Zbtb20,9.214265793334152e-58,2.41314581414276,1,0.803,1.8501324286435643e-53,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
E130114P18Rik,9.525347301271108e-58,2.592391155365485,0.887,0.25,1.9125944846222254e-53,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Itga9,1.4264160954970224e-54,2.9983387859325914,0.485,0.069,2.864100878148472e-50,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Gadd45g,4.713139928015351e-54,1.9202544234887988,0.979,0.317,9.463513661462024e-50,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Gsg1l,5.896064313538508e-54,3.5007645705050185,0.412,0.051,1.183870753515397e-49,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Zic1,7.636833577380523e-54,2.3515913312254235,0.67,0.128,1.5333998140022353e-49,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Pappa2,9.668873346586119e-54,3.4287021088483103,0.32,0.031,1.941413079261027e-49,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Dpysl4,6.863338921122061e-53,2.554126563294856,0.866,0.262,1.3780898219720988e-48,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Bves,7.22188097426331e-53,4.271617126664768,0.216,0.014,1.45008148082233e-48,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Cd63,1.2747491155991652e-52,2.69611045049409,0.969,0.436,2.559568749211564e-48,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Eya4,2.265106510981011e-52,3.1620388385461773,0.443,0.06,4.5481073633987715e-48,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Arhgap20,4.85094478553024e-52,3.0295094848604016,0.577,0.106,9.74021203486617e-48,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Zfp423,1.0525837477707268e-51,2.4830253661361956,0.856,0.249,2.1134829071488422e-47,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Rnf43,1.2102721851231566e-51,4.1904277455945085,0.206,0.013,2.430105520508786e-47,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Dmrt3,2.6256103146316773e-51,3.4167840361753905,0.34,0.037,5.271962950748945e-47,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Gm13589,9.839723870324932e-51,3.2170372845500053,0.392,0.049,1.975718155922543e-46,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Tgfb2,1.7656238268320725e-50,2.147714164503689,0.732,0.162,3.5451960818961185e-46,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Nxn,4.301793773968036e-50,2.53937738598269,0.814,0.218,8.63757171875042e-46,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Gm5860,4.490703009901373e-50,7.4439688655016205,0.041,0,9.016882573580964e-46,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Cntnap4,6.002040116769852e-50,2.5496563359725717,0.763,0.196,1.2051496350462188e-45,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Flrt1,8.286162093134412e-50,2.5251845913118487,0.742,0.188,1.6637784866804585e-45,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Scg2,2.6757829239638083e-49,3.5183417073115164,0.34,0.038,5.3727045330269315e-45,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Antxr2,3.803767261038217e-49,2.639082668329717,0.567,0.104,7.637584283438635e-45,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Stxbp5l,4.6028904142307725e-48,3.0263885315505714,0.68,0.169,9.24214366273397e-44,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Fxyd6,6.012693777258884e-48,1.95553043358471,0.979,0.843,1.2072887835358114e-43,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Tpbg,4.0548753401143436e-46,2.677463286194093,0.474,0.077,8.141784195415586e-42,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Onecut2,2.2805243304446138e-45,2.836408804949886,0.66,0.16,4.5790648030997383e-41,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Glis3,3.266014836253835e-45,3.2749153198640535,0.34,0.041,6.557831189714074e-41,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Pdlim3,6.186985584491854e-45,3.2966142756346355,0.196,0.014,1.2422848355101192e-40,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Calb2,1.0797176579246936e-44,3.6976332262029574,0.423,0.066,2.1679650853469927e-40,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Gamt,1.2255218777730177e-44,2.83663855175201,0.68,0.178,2.460725378380442e-40,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Nfia,1.3078901778589938e-44,1.6668857337186211,1,0.879,2.626112688123073e-40,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Ppib,1.7028063610839912e-44,1.4223525400286643,1,0.952,3.419064892420546e-40,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Gm36560,2.7031078866128176e-44,4.060640225950115,0.175,0.011,5.427570325529877e-40,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Emx1,3.5228886937903777e-44,2.3503719626338806,0.938,0.513,7.073608208261699e-40,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
AC109619.1,4.926318320251415e-44,2.842617404241431,0.464,0.077,9.89155455523282e-40,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Plcd1,9.918177554044635e-44,2.808302073540242,0.433,0.068,1.9914708710766222e-39,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Cpe,9.981436495919555e-44,1.8019053711458772,0.99,0.791,2.0041726340156877e-39,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Rasd1,1.1986791839779075e-43,4.314685848556653,0.134,0.006,2.4068279335092404e-39,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Rbfox3,2.304394560606233e-43,1.9350081330102047,0.979,0.678,4.626993838241255e-39,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Slc6a1,9.61458882242006e-43,1.999556764089263,0.722,0.186,1.930513289653724e-38,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Pantr1,1.1384290737670524e-42,-3.325042455595394,0.485,0.922,2.2858517372168645e-38,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Serping1,5.3325132045412056e-42,2.7935698298601235,0.515,0.101,1.070715326339829e-37,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Lrpap1,1.209843745565965e-41,1.9941604713693817,0.979,0.577,2.4292452567219013e-37,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Cxcr4,1.360387080597074e-41,2.612712707729953,0.443,0.073,2.7315212191308656e-37,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Epha5,2.0946070406331403e-41,-4.036337495636023,0.227,0.887,4.205761476887284e-37,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Gsap,5.094812952928352e-41,2.244660057278214,0.68,0.174,1.022987492818484e-36,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Nfix,1.1225237178002227e-40,1.3035582768622491,1,0.963,2.2539153729710675e-36,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Cxxc5,1.2678580284498966e-40,2.2173680002555582,0.825,0.296,2.5457321353245474e-36,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Igsf8,2.2375740667507547e-40,1.9505029182036449,0.959,0.609,4.492824968628841e-36,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Pon3,7.635333788598947e-40,4.247571652698117,0.155,0.01,1.5330986714127826e-35,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Megf11,5.0417600359817766e-39,3.1557069925001313,0.464,0.09,1.012334997624781e-34,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Pde11a,6.453925090526571e-39,4.3273596785917645,0.206,0.018,1.2958836189268302e-34,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Mia,2.604009789581285e-38,3.5218115132397916,0.206,0.018,5.228591256500261e-34,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Tgfbr3,3.380818305057687e-38,3.291395198570435,0.34,0.048,6.78834507472533e-34,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Car10,5.150687264851532e-38,3.1760806103271477,0.165,0.012,1.0342064959095392e-33,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Igfbpl1,6.055964971361492e-38,1.11376943132975,1,0.914,1.2159772065996739e-33,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Gm11266,8.127191926664432e-38,1.9376729996123088,0.856,0.35,1.6318588669549514e-33,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Zfp536,1.0516314457507205e-37,1.6192878795302263,0.99,0.418,2.1115707799228716e-33,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Vps37b,2.3818333229837564e-37,1.7561659730384538,0.979,0.638,4.7824831292190844e-33,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Il11ra1,3.9525098098090955e-37,2.683105558862541,0.423,0.074,7.936244447115682e-33,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Shf,4.34321244072971e-37,1.8487074491382045,0.907,0.412,8.720736259741185e-33,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Khdrbs3,7.988918588398906e-37,-2.699368242000895,0.464,0.922,1.6040949633646159e-32,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Cacna1a,8.178861038056068e-37,2.077254614557498,0.928,0.504,1.642233507831278e-32,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Shroom3,1.4507706891057573e-36,1.622194883531053,0.701,0.188,2.9130024666554495e-32,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Ppp1r14c,1.9764022617026615e-36,2.2852711194825623,0.711,0.21,3.968418101272774e-32,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Nfib,2.295156978303981e-36,1.127604187411943,1,0.983,4.608445696736562e-32,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Meis2,2.7536414212039484e-36,-3.4254667411845663,0.412,0.908,5.529036609635408e-32,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Thtpa,5.2445064192165095e-36,2.0739042495699875,0.856,0.369,1.0530444439144826e-31,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Cald1,1.4650568169414933e-35,1.5135726846914108,0.845,0.322,2.9416875827368243e-31,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Ebf1,2.1292029141766249e-35,1.467209488657501,0.371,0.059,4.275226531375245e-31,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Ezr,2.8792350773843567e-35,1.664302456209953,0.969,0.466,5.7812161118800505e-31,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Syn2,5.501386191876723e-35,2.039862953342306,0.876,0.349,1.1046233334669272e-30,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Macrod1,1.4889664539938423e-34,2.2193747608674648,0.794,0.323,2.989695742974236e-30,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Ephb1,1.768999123511531e-34,1.829832048358802,0.928,0.434,3.5519733400988035e-30,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Cachd1,4.430348057373454e-34,1.7971101875653723,0.918,0.434,8.895695864400156e-30,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Glce,6.705104098251096e-34,2.316613297127769,0.608,0.167,1.3463178518878376e-29,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Ptprz1,1.542430685065386e-33,-3.64741270283097,0.175,0.791,3.097046572542788e-29,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Pou3f2,2.7780250360810806e-33,-5.994563112259962,0.041,0.717,5.577996469947202e-29,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Cerkl,3.1958858928559736e-33,3.1104527963390463,0.258,0.032,6.417019284265508e-29,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Myo1a,5.408241377243144e-33,3.555693948060449,0.196,0.019,1.0859207861366508e-28,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Angpt1,1.2880496389757988e-32,2.6733241776625816,0.371,0.065,2.586274870099507e-28,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Mn1,2.5821029427468686e-32,-3.649632096209525,0.155,0.764,5.1846044987414375e-28,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Accsl,3.7894717748147146e-32,7.707003271335414,0.021,0,7.608880376650467e-28,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Gcgr,3.7894717748147146e-32,7.707003271335414,0.021,0,7.608880376650467e-28,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Pcdh9,4.785703908268415e-32,-5.206209152132414,0.155,0.762,9.60921487741215e-28,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Iffo2,6.34023461640483e-32,2.355511862015393,0.495,0.114,1.2730557086279258e-27,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Tbc1d4,6.803580023609931e-32,2.072436008875019,0.639,0.184,1.3660908329406383e-27,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Ptn,7.055825125934318e-32,-3.9073675538519295,0.299,0.821,1.4167391270363516e-27,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Ap3s1,7.501664136175038e-32,1.420547256121669,1,0.817,1.506259141902586e-27,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Neurod4,7.824631874444577e-32,3.57397785270463,0.206,0.022,1.5711078340697268e-27,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Grik2,1.1018277295656535e-31,1.3574392817344765,1,0.817,2.2123598981948757e-27,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Sfxn5,1.146113460833423e-31,2.145484183825854,0.732,0.256,2.3012812180074302e-27,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Prkcb,1.5501682857567703e-31,2.4164655955955983,0.567,0.152,3.112582900971019e-27,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Gal,1.642514490318005e-31,5.59597195894667,0.093,0.004,3.2980048451095216e-27,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Prmt8,1.753263994966329e-31,2.250930664788032,0.763,0.292,3.520378775492892e-27,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Acads,2.6140633695858964e-31,1.9802985369426545,0.67,0.205,5.2487778397915205e-27,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Zeb1,2.668572709191522e-31,1.472561809039694,0.918,0.411,5.3582271427856575e-27,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Tnfrsf19,3.5010607892354024e-31,2.0304296967724356,0.629,0.193,7.029779958705764e-27,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Tll1,4.030600887849773e-31,3.856696204093262,0.165,0.014,8.09304352271356e-27,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Sstr2,4.966508749897645e-31,1.3950757432653746,0.876,0.317,9.972252918919482e-27,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Nav3,5.0012372213902175e-31,-3.3364303749306368,0.536,0.852,1.0041984216829415e-26,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Shb,7.083530750942891e-31,1.7745440602485656,0.856,0.442,1.4223021394818232e-26,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Lhx2,8.463766817261644e-31,1.4162249603920367,0.979,0.808,1.6994397392379655e-26,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
Smoc2,1.8890068199516044e-30,3.979082816772216,0.113,0.007,3.7929367937808264e-26,15,seurat_posthocfilt_threshold_doubletfinder_cellbender_fromraw_10xmousebrain
