genesymbol,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,workflow
Fbxo45,1.5057085052263332e-6,0.5109977812980043,0.435,0.296,0.03040326613753012,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Gm43111,1.5176856970343705e-6,1.549000849674739,0.072,0.025,0.030645109594518,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Syvn1,1.5186358909526447e-6,0.8526555455067255,0.192,0.101,0.0306642959101158,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Ripor2,1.5216056243887145e-6,-2.5447372239489994,0.072,0.179,0.03072426076765691,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Hsd17b7,1.527642749665776e-6,0.8677928875802836,0.207,0.112,0.03084616240125135,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Sertad3,1.5367094948923966e-6,-2.8640480146881084,0.011,0.097,0.03102923812086727,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Zfp954,1.541521425373345e-6,0.8833740372287946,0.188,0.098,0.03112640062113857,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Cpsf4l,1.551479719468714e-6,1.204770360992964,0.12,0.052,0.03132747849551227,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Ackr3,1.5543282783656446e-6,-3.4696942256426673,0.025,0.118,0.0313849965967591,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Wdr73,1.5547109070954477e-6,0.5420572154221677,0.391,0.257,0.03139272263607128,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Atf5,1.5638244677401455e-6,-1.834748909937903,0.054,0.159,0.03157674365260902,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Gm26724,1.5876768735739808e-6,0.4610914227403224,0.38,0.242,0.03205837143120582,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Nectin1,1.5947105126089351e-6,-1.431462798839567,0.087,0.202,0.03220039467059962,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Arhgef18,1.606979060581594e-6,0.5157865294463524,0.373,0.239,0.03244812119126354,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Gprasp2,1.6076002389046444e-6,0.7011200507244455,0.319,0.201,0.03246066402396258,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Ofd1,1.6278477890081952e-6,0.6587944285910918,0.286,0.172,0.03286950255565347,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Trmt112,1.6315285512165991e-6,-0.483888795174559,0.707,0.755,0.03294382450616557,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Bnip1,1.632148422960651e-6,0.6063135029088267,0.337,0.212,0.03295634095642147,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Pinx1,1.6366547151519229e-6,0.5527410246374074,0.38,0.249,0.03304733200834763,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Cox6a1,1.639063701958362e-6,0.2489373334910301,0.924,0.846,0.03309597426994325,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Rtn2,1.6579805050362415e-6,0.3496809882565217,0.659,0.495,0.03347794235769179,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Sec24c,1.6606341742078626e-6,0.48849900886000186,0.406,0.266,0.03353152524560516,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
A930024E05Rik,1.6617276971975e-6,-2.4308079001359166,0.025,0.119,0.03355360566181192,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Ect2,1.673908486847244e-6,-4.142283519548073,0.011,0.095,0.03379956016641955,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Frs3,1.6813925598000295e-6,0.7035714736797996,0.254,0.146,0.0339506785674822,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Csdc2,1.682176081107374e-6,-1.2124250593225208,0.13,0.253,0.0339664994297201,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Sox3,1.6947268234473084e-6,-3.34813765106757,0.011,0.096,0.03421992401904805,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Rab11fip4,1.7235959759897906e-6,0.3732537258819336,0.572,0.398,0.03480284994718585,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Ptprb,1.735541849725411e-6,0.4436050719554272,0.047,0.013,0.03504406102965549,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Zfp668,1.7376103391916355e-6,0.5035026973250509,0.388,0.251,0.0350858279689575,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Rgcc,1.7390602243807067e-6,-3.1821538030155776,0.018,0.107,0.03511510405069523,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Sc5d,1.7487655821360612e-6,0.4460632536274835,0.482,0.331,0.03531107463449134,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
A330040F15Rik,1.7506065011442893e-6,2.320546675551089,0.033,0.007,0.03534824647110549,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Ssrp1,1.7508168152206283e-6,-0.5546096690921366,0.63,0.703,0.03535249313293493,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Sac3d1,1.7548767612921592e-6,0.5500592971984297,0.388,0.255,0.03543447156401128,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Meig1,1.7578529064723375e-6,2.190486134986717,0.033,0.007,0.03549456588748944,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Cox4i1,1.7590440553924791e-6,-0.20845063578662204,0.993,0.992,0.03551861756648494,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Arpc1a,1.770619840195927e-6,0.24010974325675383,0.964,0.923,0.03575235581323616,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
1700019A02Rik,1.77206687840139e-6,2.2552333163013367,0.036,0.008,0.03578157440868087,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
Card19,1.7733501646437094e-6,-2.447673324618484,0.018,0.108,0.03580748652448578,9,seurat_posthocfilt_threshold_scdblfinder_soupx_tenx_10xmousebrain
