genesymbol,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,workflow
Smc1a,2.4148183657265023e-8,-0.30253716091709115,0.581,0.648,4.911016110377988e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Mrps28,2.4222769300316422e-8,-0.3718874809737112,0.342,0.427,4.92618459260535e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Rundc3b,2.438210554078341e-8,-0.40419374851350887,0.337,0.423,4.958588803829123e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Sstr3,2.4403946388073456e-8,1.820016728769887,0.025,0.007,4.963030576942499e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
N4bp3,2.4427483179863962e-8,-2.575075248816857,0.008,0.041,4.967817254288933e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Trp53i13,2.449351825206805e-8,-1.1328054492793642,0.053,0.105,4.981246806923079e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Ift88,2.4499165316000778e-8,-0.4819547399804198,0.164,0.242,4.982395250315078e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Tcaf1,2.4769586774564868e-8,0.21859563634381596,0.824,0.789,5.037390862343257e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Gpi1,2.477312249613072e-8,-0.4206866672023055,0.54,0.609,5.038109922038104e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Dmxl2,2.48120322412557e-8,0.36511856890028255,0.512,0.432,5.046022996904172e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Cds1,2.4914615799165373e-8,-2.1219758790032763,0.007,0.04,5.066885415076262e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Atad5,2.5111496190758343e-8,-0.7066636417210845,0.154,0.226,5.106924980314524e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
AW011738,2.5335675634970488e-8,-3.494602670103302,0.003,0.032,5.152516353883948e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
